id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A5US1O1,"As a nurse, I want the GoCart to deliver blood and urine samples to the pathology lab, so I can save time and reduce manual handling of specimens.",Biology,classification,,classification: —,Não,
A5US2O1,"As a dietary staff member, I want the GoCart to transport meals to residents, so I can focus more on meal preparation and patient care.",Pediatrics,,,,Sim,
A5US3O1,"As a facility manager, I want to monitor the GoCart’s delivery routes in real-time, so I can ensure efficient operation and address any issues promptly.",Literature,,,,Sim,
A5US4O1,"As a laboratory technician, I want the GoCart to notify me upon arrival of samples, so I can process them without delays.",Finance & Marketing,anomaly detection; classification; classification; clustering; data summarization; ranking; representation learning,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | clustering: age, gender, geography, race, sex | data summarization: age, gender, geography, race, sex | ranking: activity, age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex",Não,
A5US5O1,"As a residential care staff member, I want the GoCart to have a user-friendly interface, so I can easily schedule and track meal deliveries.",Health,classification; matching; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | matching: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A5US6O1,"As a patient, I want the GoCart to operate safely around me, so I feel secure and comfortable with its presence in the facility.",Music,ranking,gender; geography,"ranking: gender, geography",Não,
A5US7O1,"As a technician, I want the GoCart to have easy maintenance access, so I can perform repairs and updates without disrupting its functionality.",Plant Science,,,,Sim,
A5US8O1,"As a security officer, I want the GoCart to have secure access controls, so sensitive deliveries are protected from unauthorized access.",Finance & Marketing,anomaly detection; classification; classification; clustering; data summarization; ranking; representation learning,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | clustering: age, gender, geography, race, sex | data summarization: age, gender, geography, race, sex | ranking: activity, age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex",Não,
A5US9O1,"As a manager, I want to receive feedback from staff and patients about the GoCart’s performance, so I can make informed decisions on necessary improvements.",News,bias detection in word embeddings; ranking,textual references to people and their demographics; geography; news provider,"bias detection in word embeddings: textual references to people and their demographics | ranking: geography, news provider",Não,
A5US10O1,"As an IT specialist, I want the GoCart to integrate seamlessly with our existing hospital information systems, so data flows smoothly and operations are streamlined.",Information Systems,classification; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | representation learning: age, gender, geography, race, sex, skin tone",Não,
A6US1Ge,"As a driver using ADAS features, I want the system to anticipate my braking intentions and provide smoother and more natural assistance during forward collision avoidance scenarios.",Biology,,,,Sim,
A6US2Ge,"As an engineer developing ADAS systems, I want a reliable method to recognize driver intention and driving behavior, allowing for a more personalized and human-like response from the system.",Biology,,,,Sim,
A6US3Ge,"As a safety researcher evaluating ADAS performance, I want to understand how driver intention recognition using Gaussian Mixture Models (GMM) can improve the effectiveness of forward collision avoidance (FCA) and autonomous emergency braking (AEB) systems.",Biology,,,,Sim,
A6US4Ge,"As a car manufacturer integrating ADAS features, I want a cost-effective and efficient method for driver intention recognition that can be implemented and optimized for real-time use in various driving scenarios.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
