id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A3US3Ll,A3,Real-time aggression detection on Twitter,US3,Llama 3.1 70b,researcher,"As a researcher, I want to compare the performance of our real-time framework with traditional batch- based machine learning models, so that I can demonstrate the effectiveness of our approach.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US4Ll,A3,Real-time aggression detection on Twitter,US4,Llama 3.1 70b,administrator,"As a system administrator, I want to deploy our framework on a minimal number of commodity machines, so that I can process the entire Twitter Firehose (778 million tweets per day) without excessive resource requirements.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US5Ll,A3,Real-time aggression detection on Twitter,US5,Llama 3.1 70b,user,"As a social media user, I want to feel safe online and know that aggressive behavior is being detected and addressed in real- time, so that I can engage in online conversations without fear of harassment.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US6Ll,A3,Real-time aggression detection on Twitter,US6,Llama 3.1 70b,moderator,"As a content moderator, I want to receive alerts and notifications about detected aggressive behavior, sarcasm, racism, and sexism on Twitter, so that I can take prompt action to remove harmful content.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US7Ll,A3,Real-time aggression detection on Twitter,US7,Llama 3.1 70b,developer,"As a developer, I want to integrate our real-time framework with existing social media platforms, so that I can provide a seamless user experience and detect aggressive behavior across different platforms.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US8Ll,A3,Real-time aggression detection on Twitter,US8,Llama 3.1 70b,researcher,"As a researcher, I want to analyze the performance of our framework on detecting related behaviors such as sarcasm, racism, and sexism, so that I can refine our approach and improve detection accuracy.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US9Ll,A3,Real-time aggression detection on Twitter,US9,Llama 3.1 70b,administrator,"As a social media platform administrator, I want to use our framework to identify trends and patterns of aggressive behavior on Twitter, so that I can develop targeted interventions and prevention strategies.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US10Ll,A3,Real-time aggression detection on Twitter,US10,Llama 3.1 70b,system designer,"As a system designer, I want to design a scalable and flexible architecture for our real-time framework, so that it can easily integrate with new social media platforms and accommodate increasing volumes of user-generated content.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US1O1,A3,Real-time aggression detection on Twitter,US1,O1_mini,moderator,"As a social media moderator, I want real-time alerts of aggressive tweets, so I can promptly address and remove harmful content.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US2O1,A3,Real-time aggression detection on Twitter,US2,O1_mini,administrator,"As a platform administrator, I want the aggression detection system to scale efficiently with Twitter’s data volume, so it can handle up to 778 million tweets daily using minimal resources.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US3O1,A3,Real-time aggression detection on Twitter,US3,O1_mini,data scientist,"As a data scientist, I want the machine learning classifiers to adapt incrementally with new data, so the detection accuracy remains high as aggressive behavior evolves.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US4O1,A3,Real-time aggression detection on Twitter,US4,O1_mini,researcher,"As a researcher, I want to analyze detected aggression, sarcasm, racism, and sexism in real- time, so I can study trends and patterns in online behavior.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US5O1,A3,Real-time aggression detection on Twitter,US5,O1_mini,user,"As a user, I want aggressive content to be minimized on my Twitter feed, so my online experience is safer and more positive.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US6O1,A3,Real-time aggression detection on Twitter,US6,O1_mini,officer,"As a compliance officer, I want detailed reports on detected aggressive behavior, so I can ensure the platform adheres to community guidelines and regulations.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US7O1,A3,Real-time aggression detection on Twitter,US7,O1_mini,developer,"As a developer, I want the framework to integrate seamlessly with existing Twitter infrastructure, so deployment is efficient and does not disrupt service.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US8O1,A3,Real-time aggression detection on Twitter,US8,O1_mini,content moderator,"As a content strategist, I want insights from aggression detection to inform policy updates, so the platform can proactively manage evolving online threats.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US9O1,A3,Real-time aggression detection on Twitter,US9,O1_mini,marketing professional,"As a marketer, I want to ensure that aggressive or harmful content does not appear alongside advertisements, so brand safety is maintained on the platform.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A3US10O1,A3,Real-time aggression detection on Twitter,US10,O1_mini,cybersecurity expert,"As a cybersecurity analyst, I want the system to detect and report coordinated aggressive campaigns, so I can mitigate large- scale harassment or abuse efforts effectively.",Social Media,text classification,Sentiment Analysis; Bias Detection in Language Models; Machine Translation; Speech Recognition,4,High,
A4US1Ge,A4,AI-powered military drones & international security,US1,Gemini_1.5_flash,military commander,"As a military leader, I want to leverage AI for improved situational awareness and faster decision- making on the battlefield to gain a tactical advantage.",Political Science,reinforcement learning,Districting; Task Assignment; Resource Allocation; Pricing; Advertising,5,Low,Nao ha dominio Militar/Defesa nos 34; Political Science e o mais proximo (seguranca internacional).
A4US2Ge,A4,AI-powered military drones & international security,US2,Gemini_1.5_flash,cybersecurity expert,"As a cybersecurity expert, I want AI tools that can detect and respond to cyberattacks in real-time, protecting critical infrastructure and national security information.",Political Science,reinforcement learning,Districting; Task Assignment; Resource Allocation; Pricing; Advertising,5,Low,Nao ha dominio Militar/Defesa nos 34; Political Science e o mais proximo (seguranca internacional).
